Probe ID,Gene Symbol,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreen,kMEgreenyellow,kMEgrey60,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEpink,kMEpurple,kMEred,kMEsalmon,kMEtan,kMEturquoise,kMEyellow,
ILMN_1796179,HIST1H2BK,-0.424834194,0.544010452,-0.091366815,-0.408934851,-0.276568006,-0.547083624,-0.779465051,0.038372507,0.601269995,-0.24165529,0.36244904,-0.35415135,-0.21726898,-0.139320091,-0.705960679,0.137752957,0.228826019,-0.567638158,
ILMN_1796180,CRY2,-0.317939357,-0.232728665,0.335818936,0.312996063,0.066574242,0.464229295,0.213093227,0.133794548,-0.350954454,0.17163795,-0.528292261,0.148290343,-0.069002245,-0.250323616,0.137575559,-0.034378299,-0.286207188,0.580313523,
ILMN_1796210,PPRC1,0.106299093,-0.351593087,0.146713688,0.311658295,0.091395454,0.431534889,0.418741035,0.226160537,-0.595255883,0.200921319,-0.450771742,0.267743271,-0.006186937,-0.162382998,0.424614448,-0.071138068,-0.172294342,0.539295739,
ILMN_1796216,VASH1,-0.68253661,-0.391220559,0.665074388,0.468359231,0.643634316,0.568919888,0.157206356,-0.552362731,0.121044796,0.377969731,0.036314319,-0.402158926,0.44793922,0.378759888,-0.334081183,0.16989406,-0.69314777,0.320591603,
ILMN_1796235,CIRH1A,0.290181747,0.407327896,-0.239384516,-0.463425056,-0.380135242,-0.231420411,-0.174173518,0.569376384,-0.277272441,-0.405165999,-0.387117974,0.596332692,-0.559237206,-0.265121944,0.321979206,-0.580761076,0.520256854,-0.043166328,
ILMN_1796240,KIAA1012,0.496687081,0.459397201,-0.682666468,-0.565179134,-0.362750134,-0.666225162,-0.270241581,0.362187451,0.037070893,-0.529468795,0.174737381,0.238158119,-0.313958553,0.092577606,0.086768753,-0.29074837,0.614485271,-0.533750509,
ILMN_1796244,CD2BP2,-0.169609416,0.710197611,-0.228567179,-0.6062641,-0.299313195,-0.459876164,-0.700032405,0.326099205,0.135417722,-0.490983777,-0.027846003,0.212248787,-0.513578665,-0.023583387,-0.288838023,-0.443110864,0.495944891,-0.440457577,
ILMN_1796245,DNASE2,-0.315085131,-0.466349038,0.214080824,0.500059628,0.423391797,0.454332115,0.261840117,-0.614967299,0.154622304,0.747416881,0.399823043,-0.507479411,0.580471231,0.055900225,-0.194014149,0.686373255,-0.597362818,0.218295694,
ILMN_1796288,COL5A3,-0.723826142,-0.242696366,0.544304656,0.446841457,0.326462783,0.559542913,-0.0192874,-0.379301181,0.097291933,0.519582498,-0.158164419,-0.34729166,0.224627531,-0.123245699,-0.37752832,0.2372098,-0.552200938,0.340017928,
ILMN_1796336,BPY2IP1,0.725851714,0.02606304,-0.417774651,-0.113666731,-0.476162162,0.020682894,0.37723275,0.636490547,-0.663676235,-0.392065205,-0.341347318,0.816055036,-0.480620118,-0.307683583,0.85449113,-0.54023304,0.432430921,0.397726896,
ILMN_1796397,LOC493856,0.1757725,0.840160921,-0.433146194,-0.829542083,-0.511586438,-0.743843902,-0.71956416,0.43654971,0.235949398,-0.736968755,0.091008551,0.32853692,-0.627642551,-0.05208305,-0.154174201,-0.54328973,0.774724924,-0.665529138,
ILMN_1796407,SS18L2,0.17502447,-0.09536829,-0.085289837,0.032831763,-0.123345386,0.077304639,0.218161187,0.190272263,-0.164932847,-0.090867439,0.00481711,0.224323033,-0.111089516,-0.171600059,0.289751601,-0.102230803,0.030311856,0.237789235,
ILMN_1796409,C1QB,0.002538211,-0.000969244,-0.145158206,-0.049147405,0.038978994,-0.220783703,-0.139091193,-0.391681899,0.546954918,0.149142529,0.92714667,-0.466943582,0.308424866,0.083190278,-0.315451502,0.539284305,-0.067005039,-0.36883926,
ILMN_1796417,ASNS,0.531047371,0.684518625,-0.632158239,-0.67301533,-0.859809581,-0.592787937,-0.395916753,0.840961832,-0.21131433,-0.759754116,-0.259972451,0.703052069,-0.854306244,-0.512101978,0.351250206,-0.597178914,0.8801172,-0.220792193,
ILMN_1796430,PSMD3,0.351193933,0.533300355,-0.633679122,-0.437161538,-0.677262992,-0.385595251,-0.32663289,0.629034653,-0.153954746,-0.59824644,-0.193263454,0.526340301,-0.671317229,-0.40813433,0.234133525,-0.412719764,0.654360705,-0.112466658,
ILMN_1796455,RYR3,-0.337307659,-0.78269208,0.432174649,0.774157027,0.577253312,0.73900546,0.572745038,-0.551730434,-0.053679154,0.844131478,0.04153467,-0.476995823,0.680812742,0.052401388,-0.060069768,0.63019781,-0.815645014,0.537477607,
ILMN_1796490,GRINA,-0.225959231,0.038876382,0.212352355,0.061713433,-0.178943266,0.297233444,-0.035757218,0.142173965,-0.176927706,-0.055505602,-0.147494608,0.261890256,-0.281474248,-0.345749396,0.09364806,-0.219479662,-0.042179296,0.39904741,
ILMN_1796497,PIP3-E,0.725695149,-0.069207978,-0.283345995,-0.063331286,-0.316414991,0.008151852,0.443119538,0.646302925,-0.67718668,-0.323650068,-0.445677994,0.716534079,-0.348117186,-0.187015531,0.84350751,-0.453355441,0.367097139,0.356290259,
ILMN_1796560,PFKFB2,0.106133645,0.332246832,-0.511394247,-0.396330636,-0.036633459,-0.436311995,-0.321631921,0.050993797,0.164859742,-0.175352695,0.20321123,-0.071608523,-0.030363584,0.264803192,-0.218179175,0.015421056,0.283919945,-0.493956498,
ILMN_1796589,TRIP13,0.492609809,0.317737062,-0.520306598,-0.364747477,-0.657106192,-0.482065915,-0.173817946,0.551013058,-0.107242022,-0.338054978,0.007108287,0.295283258,-0.442851854,-0.443111595,0.210092567,-0.160045325,0.554434563,-0.180714768,
ILMN_1796663,B4GALNT4,-0.32547934,-0.521125878,0.27687136,0.613523661,0.140479388,0.633477149,0.373601211,-0.214239799,-0.130844706,0.590960296,-0.149409706,-0.219346132,0.261713953,-0.36178981,-0.016185934,0.409578724,-0.559585651,0.614475252,
ILMN_1796673,RIT2,0.22782359,0.772299861,-0.47036804,-0.673752658,-0.787583945,-0.590450542,-0.580237032,0.732205675,-0.017301471,-0.707993965,-0.246855363,0.530728469,-0.829674233,-0.478073659,0.095004855,-0.58905636,0.78498776,-0.261780121,
ILMN_1796682,PARP3,-0.22444186,-0.140795561,0.16807854,0.220877109,0.109143019,0.482806259,0.127359839,-0.067699853,-0.168699417,0.18267758,-0.274505348,0.141617393,-0.031434862,-0.148102191,0.129099234,-0.044500714,-0.21434497,0.427210745,
ILMN_1796710,PHC1,0.135370218,-0.123136489,-0.186345156,0.057757531,0.02986682,0.174709337,0.14551037,-0.185786169,0.016279863,0.145912446,0.279894688,-0.010180225,0.118226204,-0.038694269,0.076686238,0.120676926,-0.047298011,0.044532508,
ILMN_1796734,SPARC,-0.3404846,-0.045913004,0.104856756,0.013095167,0.17457901,-0.090333945,-0.166303046,-0.370919466,0.476066113,0.26283601,0.370890286,-0.550309549,0.336833644,0.11990872,-0.501200038,0.478707644,-0.25078031,-0.240991408,
ILMN_1796749,KIF1C,-0.579838004,-0.727307251,0.702341745,0.778390173,0.807286106,0.656688768,0.416465384,-0.776521111,0.20860495,0.757738644,0.096478479,-0.693378926,0.815201423,0.386266391,-0.33698432,0.594281967,-0.914580716,0.324127939,
ILMN_1796793,MGC2752,0.528861628,0.151876668,-0.397335371,-0.351081342,-0.473396498,-0.173441033,0.142506423,0.681775067,-0.531048448,-0.392716843,-0.378516295,0.702924008,-0.518223374,-0.344631791,0.586702093,-0.503082852,0.463356738,0.196164324,
ILMN_1796855,TIAL1,-0.149364313,-0.183717297,0.040527158,0.170291986,0.256142701,-0.02910751,-0.049584445,-0.480770273,0.410042608,0.25651098,0.461514189,-0.56398442,0.441918342,0.223459496,-0.418149155,0.568574241,-0.251367321,-0.286155949,
ILMN_1796900,NUDCD3,0.70817193,-0.16892949,-0.220556947,-0.033672136,-0.322721795,0.148694594,0.56202925,0.548143046,-0.674376053,-0.247388712,-0.330455295,0.740034754,-0.32043914,-0.278718915,0.903417463,-0.419134287,0.262841597,0.51585139,
ILMN_1796912,ARHGEF7,0.027866769,-0.131063102,0.204527267,0.076508776,0.288439364,0.19748328,0.185661921,0.083136743,-0.337443633,-0.078302622,-0.269958988,0.165864946,0.045733741,0.293869697,0.180101003,-0.146315997,-0.073140511,0.132121133,
ILMN_1796923,LOC81691,0.07734207,0.540139437,-0.381568091,-0.511657246,-0.403621136,-0.263059927,-0.361778146,0.380567596,-0.043347681,-0.344538261,-0.126050448,0.438276923,-0.517722681,-0.260909813,0.095229997,-0.444383237,0.478861294,-0.123956452,
ILMN_1796925,CXADR,0.100105749,0.518124505,-0.326053277,-0.626687736,-0.29829166,-0.661881762,-0.481140003,0.36399699,0.115368521,-0.590270117,0.062971416,0.139135212,-0.366369559,0.140128053,-0.229855048,-0.395818807,0.503596869,-0.527343492,
ILMN_1796962,PPP3R1,0.637950967,0.302481989,-0.47335341,-0.389049937,-0.671102947,-0.417975801,-0.01035043,0.797240989,-0.422640896,-0.488007727,-0.39258782,0.613891466,-0.586737244,-0.421694235,0.527811816,-0.392783669,0.640819117,-0.011479763,
ILMN_1796968,KIAA1698,0.713683392,-0.00216624,-0.527002046,-0.224134958,-0.368568562,-0.062158359,0.367516468,0.521501677,-0.592866939,-0.283702339,-0.267113282,0.701975768,-0.345873822,-0.181604425,0.758743806,-0.443942298,0.387431879,0.280238102,
ILMN_1797005,PGLS,-0.714434208,-0.09151594,0.320796262,0.269703539,0.348125056,0.178775172,-0.276997336,-0.658093399,0.626598862,0.388617183,0.549339692,-0.685794554,0.405606002,0.143018582,-0.697975433,0.543055202,-0.490443288,-0.120662491,
ILMN_1797074,EMG1,-0.086680383,0.549595932,-0.223244542,-0.568645272,-0.325268983,-0.525159772,-0.606024418,0.082677428,0.536064954,-0.28973447,0.352867749,-0.084772228,-0.268717659,-0.15611442,-0.369307062,-0.026297562,0.383523855,-0.527379358,
ILMN_1797082,SNX13,0.149837667,0.243376829,-0.529171902,-0.389832591,0.081069929,-0.538940202,-0.319261805,-0.09189793,0.268108718,-0.144308091,0.482609077,-0.26892755,0.159755348,0.458069522,-0.337464864,0.18300495,0.237301339,-0.676219499,
ILMN_1797155,C17orf75,0.106542479,-0.131840978,0.018908686,0.158911418,0.024242431,0.162831592,0.188251408,-0.014564396,-0.031670306,0.09394321,-0.208067403,0.025443954,0.045956909,-0.100409836,0.1248412,-0.062344279,-0.056823481,0.147793894,
ILMN_1797181,LOC93622,0.185109698,0.712324632,-0.441538141,-0.663348177,-0.652684815,-0.615137061,-0.580288799,0.465614637,0.21369933,-0.526356229,-0.055400916,0.323882498,-0.63846535,-0.404489652,-0.093332245,-0.466717602,0.692016251,-0.450153097,
ILMN_1797189,MAP3K12,-0.352767798,-0.665084674,0.786697055,0.723522574,0.46806225,0.780550784,0.535852262,-0.331089089,-0.176014859,0.430769282,-0.221447539,-0.176576038,0.37805675,0.016701574,0.094281743,0.211403023,-0.689299108,0.654860342,
ILMN_1797277,KIF3C,0.653560917,0.697480566,-0.656636249,-0.767379253,-0.775708928,-0.719754949,-0.358302477,0.721229786,-0.119727589,-0.763413091,-0.021627206,0.670492504,-0.750367013,-0.300601438,0.357106368,-0.653350699,0.913787773,-0.37811693,
ILMN_1797298,ARMC7,0.357771389,0.336781558,-0.550422464,-0.296617846,-0.591153202,-0.223912449,-0.086583282,0.382002504,-0.097848793,-0.394372621,-0.068524521,0.486044522,-0.503234152,-0.399404112,0.311094356,-0.387189145,0.450104408,0.064758481,
ILMN_1797302,LOC649387,-0.577006954,-0.379343966,0.92990141,0.494894515,0.515569201,0.471281187,0.140194099,-0.453914872,0.125351546,0.388486849,-0.125061883,-0.423119053,0.397274485,0.177168721,-0.295512635,0.211692238,-0.602309892,0.233743697,
ILMN_1797310,ATP6V1D,0.447409541,0.854661203,-0.60945734,-0.837012333,-0.762967478,-0.793695529,-0.637532061,0.667601948,0.093267087,-0.758303106,-0.075311612,0.498713904,-0.772515163,-0.335795249,0.073066595,-0.55290896,0.943498528,-0.584074635,
ILMN_1797318,HSPA14,0.323885379,0.700636265,-0.441752103,-0.633012319,-0.676321415,-0.464627839,-0.468873607,0.641231524,-0.009729435,-0.719788478,-0.173943987,0.591494574,-0.776251215,-0.421693292,0.206202222,-0.552254321,0.760421596,-0.241149075,
ILMN_1797332,NARS2,0.550720472,0.378602993,-0.436440785,-0.481495642,-0.563412238,-0.524504127,-0.164361872,0.454461083,-0.040022959,-0.445847133,0.015342778,0.36600348,-0.429098648,-0.289980006,0.266929452,-0.25451128,0.594303397,-0.268505627,
ILMN_1797341,ARID1A,0.244600397,0.37716049,-0.39218883,-0.395791632,-0.26443077,-0.345605923,-0.216203432,0.051575885,0.149265189,-0.279180567,0.242718909,0.145697515,-0.206350525,0.01218788,0.018300827,-0.216921508,0.365653211,-0.298985931,
ILMN_1797342,FNBP1,-0.299396601,-0.69963582,0.510905793,0.631615428,0.95430196,0.553698326,0.480824206,-0.725935692,0.013906326,0.599658243,0.073321891,-0.566522123,0.867337798,0.765682715,-0.189929753,0.469995641,-0.758019102,0.146136873,
ILMN_1797362,LIMK1,0.209862812,-0.245540945,0.002007089,0.234274641,-0.145705482,0.450666876,0.435815538,0.413513844,-0.631206063,-0.039836399,-0.425380574,0.572702061,-0.257795121,-0.29928223,0.648529847,-0.264785424,-0.025094279,0.717335675,
ILMN_1797372,C3orf58,0.462781156,-0.249333043,-0.188565432,-0.019156614,0.356815012,-0.101739118,0.366704824,-0.072148217,-0.306156423,-0.067710383,0.063174062,0.066944695,0.303351652,0.655200737,0.26432927,-0.136559389,0.015930168,-0.146175625,
ILMN_1797384,UROS,-0.17955876,0.608385465,-0.074525852,-0.447233617,-0.473386437,-0.20556588,-0.535183484,0.456368095,0.026465246,-0.458322338,-0.324920348,0.392360733,-0.662298483,-0.397845423,-0.072656185,-0.43961055,0.43538742,-0.072170867,
ILMN_1797425,DDX55,-0.104419062,-0.14224027,0.366015076,0.260621847,0.097725243,0.241566605,0.077071109,-0.126277843,-0.061617966,0.154796317,-0.164450448,-0.078103409,0.077993788,-0.064027623,0.020271571,0.11980215,-0.165144031,0.139915674,
ILMN_1797522,DUSP3,0.344485012,-0.091834729,-0.035983814,-0.033725871,-0.080568229,0.144360736,0.296746099,0.339069823,-0.424838959,-0.172694255,-0.221029528,0.451561017,-0.191892028,-0.081589556,0.492569555,-0.342489464,0.136489289,0.287817466,
ILMN_1797526,LOC400120,0.157645234,0.923612383,-0.513308104,-0.878697707,-0.695101145,-0.740459184,-0.740165878,0.564452737,0.183887256,-0.758043879,-0.085350939,0.450148853,-0.783563037,-0.278297699,-0.106942326,-0.649400891,0.839207142,-0.542528879,
ILMN_1797530,CHCHD5,-0.66377538,0.379293963,0.125354022,-0.175526954,-0.003140806,-0.117649985,-0.613079139,-0.236489526,0.588181854,0.028350375,0.159053123,-0.333247255,-0.078567134,-0.085395167,-0.670155325,0.09335079,-0.058277457,-0.290815931,
ILMN_1797531,PRKAG2,0.344585965,0.125547817,-0.215878204,-0.189587913,-0.339431622,0.017128923,0.183187933,0.607787043,-0.547935387,-0.362106667,-0.558931767,0.666524298,-0.479593516,-0.269492947,0.580911851,-0.51284203,0.316761992,0.365108629,
ILMN_1797534,RIOK1,0.21061066,0.472772788,-0.320613156,-0.538345914,-0.458640248,-0.291936659,-0.243148216,0.630032456,-0.30141581,-0.546481038,-0.360500648,0.627260514,-0.640407972,-0.226267133,0.298955158,-0.636509611,0.523389111,0.027189438,
ILMN_1797557,PLEKHA6,0.207609523,-0.632388586,0.23111126,0.603239583,0.118955491,0.722774815,0.764626517,0.105988684,-0.657468406,0.333402831,-0.431150858,0.287185852,0.11648483,-0.260224856,0.65537597,0.068484773,-0.365395183,0.85440229,
ILMN_1797566,C1orf142,0.537796998,0.692594756,-0.634889164,-0.691613109,-0.864659963,-0.529878927,-0.355480057,0.824417449,-0.210333258,-0.750082848,-0.233166865,0.771241269,-0.87946259,-0.55083029,0.416048394,-0.643223296,0.872745838,-0.144108226,
ILMN_1797594,NFAT5,0.048551169,-0.54188563,0.217728878,0.458193226,0.345858627,0.493439261,0.546534329,-0.090824187,-0.304366531,0.330692781,-0.420873174,-0.043125233,0.302810901,0.067031941,0.217833454,0.106200841,-0.380274203,0.416588882,
ILMN_1797604,CAP1,-0.163479173,0.235269274,-0.192856359,-0.325467262,-0.041542835,-0.467252121,-0.404662466,-0.169339682,0.390793299,0.013500929,0.626746677,-0.363862983,0.108265342,0.14993123,-0.475181686,0.242558303,0.073842666,-0.491676647,
ILMN_1797668,INSM1,0.289602372,-0.069788291,0.00064886,0.00338314,-0.27601046,0.044967589,0.227440121,0.395331269,-0.406097586,-0.074201923,-0.411743301,0.377539347,-0.250885216,-0.303270818,0.423969484,-0.31285707,0.148812335,0.311243877,
ILMN_1797684,PDCD2,-0.155928371,0.613470928,-0.283673424,-0.420421854,-0.439218512,-0.515796989,-0.696726292,0.059365596,0.609863789,-0.328781278,0.32680604,-0.15825445,-0.324779626,-0.240072802,-0.476542358,-0.008332832,0.387393941,-0.523542248,
ILMN_1797693,BRI3BP,-0.4263543,-0.614852728,0.636718992,0.688047118,0.471821241,0.73928689,0.474213299,-0.417287539,-0.041646222,0.529925328,-0.208712355,-0.285897177,0.423910365,0.001366678,-0.025539951,0.247308163,-0.713124299,0.592658016,
ILMN_1797698,RBM12,0.472965588,0.324862251,-0.294631515,-0.474174039,-0.161941644,-0.404562968,-0.055530857,0.419787368,-0.280073912,-0.549357581,-0.222154326,0.487307928,-0.341912587,0.238105911,0.301531073,-0.658018811,0.509625073,-0.269655819,
ILMN_1797728,HMGCS1,-0.107568759,0.215908808,0.025970214,-0.298406664,-0.099004364,-0.156885871,-0.181284757,0.388272297,-0.346569521,-0.266457571,-0.482441038,0.30720138,-0.325557936,0.024386528,0.025664472,-0.40560797,0.190415943,0.00746574,
ILMN_1797735,C1orf21,0.013230654,0.140790525,-0.02013121,-0.256639398,-0.220992528,-0.17841325,-0.076883598,0.217432686,0.020055285,-0.013264562,-0.228515674,0.155566804,-0.215738516,-0.255754347,0.0216448,-0.266363965,0.132860305,0.016071515,
ILMN_1797744,CGI-38,-0.339115201,-0.347775211,0.264415982,0.282289188,0.771680111,0.221119666,0.10400417,-0.566849014,0.137974015,0.373138711,0.160662199,-0.520698429,0.642363359,0.776687202,-0.377420326,0.287342437,-0.488841957,-0.149960618,
ILMN_1797776,PRSS23,0.651496155,-0.192476833,-0.40747354,-0.034828546,-0.158822416,-0.01402832,0.413498897,0.203566941,-0.412148704,-0.001739559,0.239617307,0.301273553,0.010814236,-0.075217597,0.557914829,0.074869447,0.174166305,0.143676325,
ILMN_1797786,MAPK12,-0.555366649,-0.0590568,0.637529872,0.273096593,0.112757759,0.394656169,-0.067580692,-0.147312941,0.026275252,0.224905075,-0.375905063,-0.088247459,-0.033156332,-0.234747091,-0.206616456,-0.050059366,-0.306896256,0.299042175,
ILMN_1797793,BLVRB,-0.320761041,-0.187166096,0.320403847,0.32980244,0.293076189,0.236462762,0.00348146,-0.172241353,0.071787846,0.26740646,-0.203699076,-0.28530338,0.218588727,0.082790728,-0.203817777,0.251105007,-0.29762383,0.076877512,
ILMN_1797813,SUZ12,-0.009469767,-0.728840296,0.38861007,0.58694342,0.681382926,0.603886726,0.709312242,-0.429713887,-0.324574161,0.484468377,-0.04929542,-0.165142308,0.613568187,0.4388512,0.238326913,0.252144581,-0.611185174,0.421044831,
ILMN_1797822,KIAA0746,-0.629284427,-0.251148762,0.385008085,0.250979539,0.311080155,0.258663787,-0.009489958,-0.380825896,0.175168684,0.451581339,0.105210352,-0.43770603,0.316549225,0.016065191,-0.419465031,0.327110076,-0.531066217,0.173241276,
ILMN_1797828,C20orf116,-0.003154235,0.825269117,-0.329955466,-0.695717676,-0.566788249,-0.669637892,-0.7693151,0.274717248,0.410853411,-0.622877408,0.149373035,0.152633924,-0.587378878,-0.213596439,-0.303115906,-0.386187107,0.647877241,-0.59487896,
ILMN_1797875,ALOX5AP,-0.013534435,0.118160872,-0.127430445,-0.134653883,-0.006829172,-0.258418933,-0.246896488,-0.304562037,0.534424822,0.015064263,0.896688099,-0.39144108,0.190401333,0.072131931,-0.320973946,0.424209461,0.02899293,-0.412044153,
ILMN_1797893,PFAAP5,-0.210023339,0.17221174,0.031385931,-0.186368434,0.298543924,-0.105177422,-0.268333549,-0.163072876,0.118912993,-0.07876951,0.096370166,-0.156665376,0.097896985,0.45145332,-0.322910701,-0.074969166,0.00552526,-0.31724027,
ILMN_1797933,MRPL17,-0.093749748,0.513670909,-0.125781927,-0.404381028,-0.410824362,-0.244762068,-0.493315856,0.33365717,0.187873172,-0.337723386,-0.046300233,0.214900017,-0.498720352,-0.364178681,-0.104444471,-0.225691828,0.375655683,-0.154262712,
ILMN_1797950,EXTL2,0.568658876,0.711105214,-0.516821213,-0.734393188,-0.619751381,-0.6586007,-0.412292778,0.657694451,-0.128857018,-0.779744181,-0.123850742,0.63156626,-0.707371969,-0.179962174,0.315453522,-0.630916457,0.884571755,-0.442398657,
ILMN_1797974,AIG1,0.052058752,0.31132477,-0.398874062,-0.247159298,-0.272229976,-0.362103699,-0.379770568,0.025416393,0.348963378,-0.095919008,0.240725406,-0.137914251,-0.114500109,-0.138536056,-0.268606723,0.146287409,0.283308498,-0.411613397,
ILMN_1798061,ZFYVE26,0.135646379,-0.59115533,0.142096817,0.445801632,0.567611871,0.378873245,0.532681741,-0.51564803,-0.121788127,0.574847285,0.300158093,-0.322416513,0.666663726,0.402475398,0.123498533,0.474746333,-0.465557833,0.136969761,
ILMN_1798081,PTPRF,-0.187801028,-0.014087378,-0.057444187,0.079997867,-0.258563493,0.152243597,0.020664558,0.10003995,-0.154639793,0.075288844,-0.069083469,0.097770078,-0.159345947,-0.354439794,0.031287716,0.011210046,-0.093513315,0.362399511,
ILMN_1798083,CHERP,0.517168193,-0.455018595,-0.252294109,0.264722714,-0.150659864,0.347629508,0.680416309,0.3787433,-0.661003474,0.083174287,-0.300072493,0.449480943,-0.049189849,-0.262733554,0.728267163,-0.064847656,-0.044791409,0.657405375,
ILMN_1798104,GRIN2A,0.07680346,0.734599528,-0.159378309,-0.677348712,-0.562569774,-0.568525837,-0.570161692,0.547223471,0.039618089,-0.723919304,-0.243851334,0.453949693,-0.717927478,-0.243290612,-0.000102436,-0.634974115,0.658457206,-0.331802873,
ILMN_1798123,ELOVL1,-0.32702557,-0.287413298,0.391309234,0.24097242,0.804742987,0.114670088,0.060408494,-0.546168184,0.142628933,0.20578572,0.185705592,-0.510083224,0.625464025,0.924822322,-0.389480947,0.219949633,-0.438661356,-0.241422974,
ILMN_1798163,UPF3B,0.311640364,-0.469190095,0.085796779,0.444877268,0.328882552,0.443995554,0.558242802,-0.339902142,-0.136805713,0.293727566,0.01760805,-0.034757237,0.385298559,0.162993222,0.33913956,0.158424692,-0.260506185,0.242770824,
ILMN_1798177,CHURC1,0.278764243,0.455481357,-0.402810436,-0.355096196,-0.511445708,-0.414100438,-0.296296558,0.310479716,0.119293853,-0.440275186,-0.101545294,0.27622281,-0.453343887,-0.280344454,0.100070204,-0.331356016,0.502604852,-0.242616375,
ILMN_1798187,MYST2,0.330946505,0.183716974,-0.082060465,-0.262171227,-0.243785938,-0.219070698,-0.001422069,0.362442232,-0.189218103,-0.205104448,-0.457112866,0.354867114,-0.291592121,-0.180494313,0.287465051,-0.351639855,0.346535776,-0.071653786,
ILMN_1798189,COX7C,0.08523102,0.927720549,-0.41215482,-0.824126387,-0.681892123,-0.74497473,-0.81960038,0.397962445,0.426875087,-0.655683773,0.093931271,0.272164793,-0.704029371,-0.360861637,-0.224893551,-0.432339924,0.782013228,-0.640260392,
ILMN_1798212,LLGL1,-0.382480966,-0.602303849,0.513121386,0.535259452,0.931729438,0.474970745,0.343918376,-0.711838272,0.109102021,0.553883053,0.101902109,-0.601435602,0.812675757,0.764001283,-0.325356669,0.417874927,-0.719027321,0.051852604,
ILMN_1798254,ACTR10,0.100045659,0.964099204,-0.501545975,-0.821125193,-0.706688523,-0.771130303,-0.849845788,0.540089706,0.280350797,-0.751234625,0.003371715,0.347158105,-0.770541294,-0.300859469,-0.197921811,-0.511780439,0.840917052,-0.611972195,
ILMN_1798256,UPP1,-0.010173506,-0.593328925,0.365617982,0.664777629,0.222953023,0.815443059,0.647677385,-0.17264392,-0.342536091,0.407733313,-0.242880436,0.113679587,0.21163801,-0.231914521,0.439221479,0.169507487,-0.475995349,0.767805171,
ILMN_1798270,FN5,0.162504918,-0.049258292,-0.023714168,0.069657546,-0.014579379,-0.067378673,0.017980846,-0.286835738,0.283228142,0.09472114,0.620811543,-0.220052364,0.189069476,-0.009798571,-0.027451451,0.346141038,-0.01186245,-0.195261941,
ILMN_1798288,MOBKL2C,-0.348034539,-0.75329516,0.377001574,0.664370513,0.626330923,0.54007448,0.476620664,-0.661221575,0.146310218,0.819428697,0.311671775,-0.676928477,0.804783128,0.212295186,-0.230197826,0.841230322,-0.81469202,0.305928938,
ILMN_1798308,AHSA2,-0.180203028,-0.611019391,0.436757251,0.700231398,0.644094226,0.562860579,0.462655839,-0.56325004,-0.030880336,0.420991124,0.141115918,-0.392992565,0.63472275,0.468341935,-0.029055842,0.41124324,-0.618572841,0.284382934,
ILMN_1798346,KIAA1468,0.560024502,0.620267859,-0.591905194,-0.635525682,-0.752587931,-0.656535506,-0.345382379,0.840117267,-0.227183874,-0.762059871,-0.302872201,0.644387874,-0.762476748,-0.342058735,0.344781007,-0.596158354,0.848818026,-0.272067559,
ILMN_1798354,PAPOLA,0.023881941,-0.762720793,0.316008342,0.614805398,0.524339955,0.402874218,0.618807267,-0.532648178,0.003297165,0.590019717,0.229664709,-0.479088368,0.72601643,0.28574269,0.032468902,0.560424192,-0.62952883,0.251390032,
ILMN_1798360,CMKOR1,-0.187052234,-0.740780303,0.292028777,0.655075256,0.435592762,0.477453671,0.526388086,-0.493322167,-0.01445232,0.841415943,0.187509528,-0.550717173,0.698963803,0.000745243,-0.062640798,0.792665942,-0.706008384,0.366554421,
ILMN_1798379,HNT,-0.071534935,0.377919689,-0.173855211,-0.369138254,-0.478831837,-0.237478292,-0.280362668,0.416982482,-0.116986709,-0.289184829,-0.359210887,0.296292102,-0.486186984,-0.396887795,-0.003712993,-0.305243181,0.312399477,0.022845772,
ILMN_1798395,PIGH,0.184042383,0.902387323,-0.530637781,-0.761441593,-0.735969098,-0.755966189,-0.780457674,0.515210464,0.255876498,-0.722412497,0.040835842,0.317133683,-0.73674507,-0.34115766,-0.148457812,-0.444171827,0.826100115,-0.592695345,
ILMN_1798448,IDS,-0.279129199,0.320877224,0.189843171,-0.190333215,-0.280965504,-0.106702656,-0.342837832,0.387076486,-0.046056651,-0.195261378,-0.379569793,0.207256201,-0.43282481,-0.353054679,-0.092599076,-0.327504416,0.181511662,0.058255711,
ILMN_1798454,MAD2L1BP,-0.224867844,0.647512755,0.131815079,-0.497496381,-0.334310155,-0.432604273,-0.613865035,0.176901352,0.309596754,-0.462903254,-0.094568977,0.118134403,-0.462729499,-0.133853457,-0.272990111,-0.43233309,0.385369376,-0.371455174,
ILMN_1798458,KIAA1026,0.306444165,0.039911382,-0.120783281,-0.193035945,-0.157476977,0.014284218,0.171389482,0.393835199,-0.441862636,-0.377996633,-0.237490265,0.556723124,-0.31012286,0.061725738,0.449840374,-0.50778882,0.231616096,0.236264639,
ILMN_1798485,ATP6V1E1,0.54976901,0.744700718,-0.63441405,-0.764666489,-0.633155151,-0.634770011,-0.450421137,0.711596834,-0.153464157,-0.797000395,-0.215399853,0.673168026,-0.757251691,-0.16696002,0.274781235,-0.710538617,0.913436994,-0.43274551,
